UG_COD,UG_COD_DESC,UF,REGIÃO
512078,512078 - APS ITABORAÍ,,
512082,512082 - GERÊNCIA EXECUTIVA CAMPOS DOS GOYTACAZES,,
512086,512086 - GERÊNCIA EXECUTIVA PETRÓPOLIS,,
512087,512087 - GERÊNCIA EXECUTIVA DUQUE DE CAXIAS,,
512088,512088 - APS CABO FRIO,,
512090,512090 - APS SÃO GONÇALO,,
512093,512093 - GERÊNCIA EXECUTIVA VOLTA REDONDA,,
512096,512096 - APS MACAÉ,,
512101,512101 - APS SÃO FIDELIS,,
512109,512109 - APS RIO BONITO,,
512111,512111 - GERÊNCIA EXECUTIVA NITERÓI,,
512156,512156 - APS SALVADOR-BROTAS,,
512240,512240 - APS JUAZEIRO DO NORTE,,
512247,512247 - APS NITERÓI-BAIRRO DE FÁTIMA,,
512266,512266 - APS PARNAMIRIM,,
512315,512315 - APS MONTANHA,,
512375,512375 - APS PRIMAVERA DO LESTE,,
512458,512458 - APS MUZAMBINHO,,
512459,512459 - APS CAMBUÍ,,
512460,512460 - APS FRUTAL,,
512469,512469 - APS ÁGUAS FORMOSAS,,
512470,512470 - APS PEDRA AZUL,,
512540,512540 - APS BANDEIRANTES,,
512541,512541 - APS IVAIPORÃ,,
512547,512547 - APS LARANJEIRAS DO SUL,,
512591,512591 - APS CAMPO BELO,,
512593,512593 - APS BOA ESPERANÇA,,
512594,512594 - APS ARAÇUAÍ,,
530001,530001 - MI/SE/DGI/ADMINISTRACAO GERAL,,
530002,530002 - MI/SE/DGE/ORCAMENTO E FINANCAS,,
530012,530012 - SECRETARIA NACIONAL DE DEFESA CIVIL - SEDEC,,
530013,530013 - SECRETARIA DE INFRA-ESTRUTURA HIDRICA - SIH,,
530020,530020 - CAIXA ECONOMICA FEDERAL - MI,,
530021,530021 - PROAGUA NACIONAL/SE/MI,,
530022,530022 - SECRETARIA NACIONAL DE IRRIGACAO,,
530023,530023 - SECRETARIA DE DESENVOLVIMENTO REGIONAL,,
530025,530025 - INTERAGUAS - 8074-BR,,
533008,533008 - FUNDO DE DESENVOLVIMENTO DA AMAZONIA,,
533009,533009 - FUNDO DE DESENVOLVIMENTO DO NORDESTE,,
533013,533013 - SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA,,
533014,533014 - SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE,,
533018,533018 - SUPERINT. DO DESENVOLVIMENTO DO CENTRO-OESTE,,
533027,533027 - CAIXA ECONOMICA FEDERAL - SUDECO,,
537001,537001 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE,,
537002,537002 - FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORTE,,
537003,537003 - FUNDO CONSTITUCIONAL DO CENTRO OESTE,,
537004,537004 - FUNDO DE DESENVOLVIMENTO DO CENTRO-OESTE,,
540001,540001 - COORD.-GERAL DE PLANEJ.ORCAM.E FINANC.- CGPOF,,
540004,540004 - COORDENACAO-GERAL DE RECURSOS LOGISTICOS-CGRL,,
540005,540005 - SEC. NAC.DE PROG DE DESEV.DO TURISMO/SNPDTUR,,
540006,540006 - SECRETARIA NAC.DE POLITICAS DE TURISMO-SNPTUR,,
540007,540007 - CEF/MINISTERIO DO TURISMO/MTUR,,
540012,540012 - COORDENACAO-GERAL DE CONVENIOS - CGCV,,
540014,540014 - PRODETUR NACIONAL - MTUR,,
550002,550002 - SETORIAL DE ORÇAMENTO E FINANÇAS/MDS,,
550003,550003 - SECRETARIA EXECUTIVA - M.D.S.C.F,,
550005,550005 - COORDENACAO GERAL DE LOGISTICA E ADM/M.D.S.,,
550006,550006 - COORDENACAO GERAL DE RECURSOS HUMANOS/ M.D.S.,,
550007,550007 - SECRETARIA NACIONAL DE RENDA E CIDADANIA,,
550008,550008 - SECRETARIA NACIONAL DE SEG.ALIM E NUTRICIONAL,,
550009,550009 - SESAN / INCLUSAO PRODUTIVA,,
550011,550011 - SECRETARIA NACIONAL DE ASSISTENCIA SOCIAL.,,
550013,550013 - PROJETO DE OPERACIONALIZ. DOS PROGRAMAS SESAN,,
550015,550015 - PROJETO DE OPERACION. DOS PROGRAMAS DA SNAS,,
550017,550017 - II PROJETO DE APOIO AO PBF E AO CNDS,,
550018,550018 - SECR. EXTRAORD. PARA A SUPER.DA EXTREMA POBR.,,
550020,550020 - PROJ. DE OPERAC. DOS PROGRAMAS SESAN/BNB,,
560003,560003 - SECRETARIA EXECUTIVA - MINIST.DAS CIDADES,,
560005,560005 - SECRETARIA NAC. DE HABITACAO MCIDADES,,
560006,560006 - SECRET. NAC. SANEAM. AMBIENTAL M.CIDADES,,
560007,560007 - SECRETARIA NAC.TRANSP MOBILIDADE URB.MCIDADES,,
560008,560008 - SECRETARIA NAC.DE ACESS.PROG.URBANOS MCIDADES,,
560010,560010 - COORDENACAO-GERAL DE RECURSOS LOGISTICOS,,
560011,560011 - COORDENACAO-GERAL DE RECURSOS HUMANOS,,
560013,560013 - SECRET. NAC. SANEAM. AMBIENTAL M.CIDADES PROJ,,
560015,560015 - FUNDO NACIONAL DE HABIT.DE INTERESSE SOCIAL,,
560018,560018 - CAIXA ECONOMICA FEDERAL - FNHIS,,
560019,560019 - CAIXA ECON.FEDERAL-PROG.NAC.HAB.URBANA/PMCMV,,
560020,560020 - CAIXA ECON.FEDERAL-PROG.NAC.HAB.RURAL/PMCMV,,
560021,560021 - CONSELHO DAS CIDADES,,
560024,560024 - PROGRAMA INTERAGUAS-TAL N.8074-BR/BIRD,,
580011,580011 - SUPERINT.FED.DE PESCA E AQUICULTURA/AC,,
580012,580012 - SUPERINT.FED.DE PESCA E AQUICULTURA/AL,,
580013,580013 - SUPERINT.FED.DE PESCA E AQUICULTURA/AM,,
580014,580014 - SUPERINT.FED.DE PESCA E AQUICULTURA/AP,,
580015,580015 - SUPERINT.FED.DE PESCA E AQUICULTURA/BA,,
580016,580016 - SUPERINT.FED.DE PESCA E AQUICULTURA/CE,,
580017,580017 - SUPERINT.FED.DE PESCA E AQUICULTURA/DF,,
580018,580018 - SUPERINT.FED.DE PESCA E AQUICULTURA/ES,,
580019,580019 - SUPERINT.FED.DE PESCA E AQUICULTURA/GO,,
580020,580020 - SUPERINT.FED.DE PESCA E AQUICULTURA/MA,,
580021,580021 - SUPERINT.FED.DE PESCA E AQUICULTURA/MG,,
580022,580022 - SUPERINT.FED.DE PESCA E AQUICULTURA/MS,,
580023,580023 - SUPERINT.FED.DE PESCA E AQUICULTURA/MT,,
580024,580024 - SUPERINT.FED.DE PESCA E AQUICULTURA/PA,,
580025,580025 - SUPERINT.FED.DE PESCA E AQUICULTURA/PB,,
580026,580026 - SUPERINT.FED.DE PESCA E AQUICULTURA/PE,,
580027,580027 - SUPERINT.FED.DE PESCA E AQUICULTURA/PI,,
580028,580028 - SUPERINT.FED.DE PESCA E AQUICULTURA/PR,,
580029,580029 - SUPERINT.FED.DE PESCA E AQUICULTURA/RJ,,
580030,580030 - SUPERINT.FED.DE PESCA E AQUICULTURA/RN,,
580031,580031 - SUPERINT.FED.DE PESCA E AQUICULTURA/RO,,
580032,580032 - SUPERINT.FED.DE PESCA E AQUICULTURA/RR,,
580033,580033 - SUPERINT.FED.DE PESCA E AQUICULTURA/RS,,
580034,580034 - SUPERINT.FED.DE PESCA E AQUICULTURA/SC,,
580035,580035 - SUPERINT.FED.DE PESCA E AQUICULTURA/SE,,
580036,580036 - SUPERINT.FED.DE PESCA E AQUICULTURA/SP,,
580037,580037 - SUPERINT.FED.DA PESCA E AQUICULTURA/TO,,
590001,590001 - CONSELHO NACIONAL DO MINISTERIO PUBLICO,,
590002,590002 - CONSELHO NACIONAL DO MINIST.PUBLICO - PESSOAL,,
590003,590003 - CONSELHO NACIONAL DO MINISTÉRIO PÚBLICO,,
611000,611000 - GABINETE DO COMANDANTE DA MARINHA,,
612000,612000 - SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR,,
613000,613000 - COMISSAO DE PROMOCOES DE OFICIAIS,,
614000,614000 - CENTRO DE INTELIGÊNCIA DA MARINHA,,
616000,616000 - PROCURADORIA ESPECIAL DA MARINHA,,
620000,620000 - ESTADO-MAIOR DA ARMADA,,
620300,620300 - SECRET DE CIEN TEC E INOV DA MARINHA FUND NAV,,
620301,620301 - INSTITUTO DE PESQUISAS DA MARINHA,,
621000,621000 - ESCOLA DE GUERRA NAVAL,,
623000,623000 - CENTRO DE ANALISES DE SISTEMAS NAVAIS,,
631000,631000 - COMANDO DO MATERIAL DE FUZILEIROS NAVAIS,,
631040,631040 - CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS,,
631050,631050 - BATALHAO NAVAL,,
632100,632100 - CENTRO DE INSTRUCAO ALTE. SYLVIO DE CAMARGO,,
632200,632200 - CENTRO INST.ALMIRANTE MILCIADES PORTELA ALVES,,
632300,632300 - CENTRO DE AVALIAÇÃO DA ILHA DA MARAMBAIA,,
632400,632400 - CENTRO DE EDUCAÇÃO FÍSICA ALTE ADALBE. NUNES,,
640000,640000 - DIRETORIA-GERAL DO MATERIAL DA MARINHA,,
640100,640100 - CENTRO DE PROJETO DE NAVIOS,,
640200,640200 - CENTRO DE MANUTENÇÃO DE SISTEMAS DA MARINHA,,
641000,641000 - ARSENAL DE MARINHA_DO RIO DE JANEIRO,,
641002,641002 - AMRJ OMPS - I APOIO DE BASE,,
642000,642000 - CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO,,
643000,643000 - DIRETORIA DE AERONAUTICA DA MARINHA,,
644000,644000 - DIRETORIA DE SISTEMAS DE ARMAS DA MARINHA,,
644030,644030 - CENTRO DE MISSEIS E ARMAS SUBMAR.DA MARINHA,,
645000,645000 - DIRETORIA DE ENGENHARIA NAVAL,,
646000,646000 - DIRETORIA DE OBRAS CIVIS DA MARINHA,,
649000,649000 - DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,,
651200,651200 - GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS,,
651212,651212 - BASE DE HIDROGRAFIA DA MARINHA EM NITEROI,,
651500,651500 - CENTRO DE SINALIZAÇÃO NAUTICA ALM.MORAES REGO,,
652000,652000 - DIRETORIA DE PORTOS E COSTAS,,
652100,652100 - CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA,,
653000,653000 - INST.DE ESTUDOS DO MAR ALTE.PAULO MOREIRA,,
660000,660000 - DIRETORIA-GERAL DO PESSOAL DA MARINHA,,
662000,662000 - DIRETORIA DE ENSINO DA MARINHA,,
662001,662001 - RESERVA TECNICA DA DENSM,,
662200,662200 - CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK,,
662300,662300 - COLEGIO NAVAL,,
662400,662400 - ESCOLA NAVAL,,
662500,662500 - SERVICO DE SELECAO DO PESSOAL DA MARINHA,,
662600,662600 - CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO,,
663000,663000 - DIRETORIA DO PESSOAL CIVIL DA MARINHA,,
664000,664000 - DIRETORIA DO PESSOAL MILITAR DA MARINHA,,
664100,664100 - SERVICO DE IDENTIFICACAO DA MARINHA,,
664200,664200 - SERVICO DE INATIVOS E PENSIONISTAS DA MARINHA,,
665000,665000 - DIRETORIA DE SAUDE DA MARINHA,,
665001,665001 - RESERVA TECNICA DA DSM,,
665700,665700 - CENTRO MEDICO ASSISTENCIAL DA MARINHA,,
665701,665701 - HOSPITAL CENTRAL_DA MARINHA,,
665703,665703 - ODONTOCLINICA CENTRAL,,
665704,665704 - POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,,
665705,665705 - UNIDADE INTEGRADA DE SAUDE MENTAL,,
665706,665706 - SANATORIO NAVAL DE NOVA FRIBURGO,,
665710,665710 - CENTRO DE MEDICINA OPERATIVA DA MARINHA,,
665720,665720 - HOSPITAL NAVAL MARCILIO DIAS,,
665741,665741 - LABORATORIO FARMACEUTICO DA MARINHA,,
667000,667000 - DIRETORIA DE ASSISTENCIA SOCIAL DA MARINHA,,
667001,667001 - DIR.DE ASSISTENCIA SOCIAL DA MARINHA-RESERVA,,
667100,667100 - SERVICO DE ASSISTENCIA SOCIAL DA MARINHA,,
667200,667200 - CASA DO MARINHEIRO,,
670000,670000 - SECRETARIA-GERAL DA MARINHA,,
670100,670100 - COMISSAO NAVAL BRASILEIRA NA EUROPA - LONDRES,,
670101,670101 - FUNDO NAVAL/CNBE - SISTEMA - EXTERIOR,,
670200,670200 - COMISSAO NAVAL BRASILEIRA EM WASHINGTON,,
670201,670201 - FUNDO NAVAL/CNBW,,
671000,671000 - DIRETORIA DE ABASTECIMENTO DA MARINHA,,
671001,671001 - RESERVA TECNICA DA DABM,,
671100,671100 - BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO,,
671200,671200 - CENTRO DE CONTROLE DE INVENTARIO DA MARINHA,,
671210,671210 - DEPOSITO DE COMBUSTIVEIS_DA MB NO RIO JANEIRO,,
671250,671250 - DEPOSITO DE SOBRESSALENTES DA MARINHA_NO RJ,,
671280,671280 - CENTRO DE MUNICAO DA MARINHA,,
671300,671300 - CENTRO DE OBTENCAO DA MARINHA NO R.J.,,
672001,672001 - DIRETORIA DE GESTÃO ORÇAMENTARIA DA MARINHA,,
672002,672002 - DIRETORIA DE GESTÃO ORÇAMENTARIA DA MARINHA,,
672003,672003 - RESERVA TECNICA DGOM,,
672006,672006 - RESERVA TECNICA DGOM - SISTEMAS,,
673000,673000 - DIRETORIA DE FINANCAS DA MARINHA,,
673001,673001 - DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM,,
673002,673002 - DIRETORIA DE FINANCAS-SISTEMA PARA O EXTERIOR,,
673006,673006 - DIRETORIA DE FINANCAS DA MARINHA-FUNDO NAVAL,,
673200,673200 - PAGADORIA DE PESSOAL DA MARINHA - PAPEM-PAIS,,
673202,673202 - PAGADORIA DO PESSOAL DA MARINHA - PAPEM - OM,,
679000,679000 - DIR. DE PATR. HIST. E DOCUMENTAÇÃO DA MARINHA,,
680000,680000 - COMANDO DE OPERACOES NAVAIS,,
680001,680001 - RESERVA TECNICA DA SUBCHEFIA AP LOG DO CON,,
680999,680999 - SEPOR - DIFERENCA CAMBIAL,,
681000,681000 - COMANDO DO 1.DISTRITO NAVAL,,
681009,681009 - COMANDO DO 1 DN - RELATOR ADJUNTO,,
681100,681100 - COMANDO DO GRUPAMENTO DE PATRULHA NAV. DO SUD,,
681200,681200 - GRUPAMENTO DE FUZILEIROS NAVAIS_DO RJ,,
681310,681310 - CAPITANIA DOS PORTOS DO ESPIRITO SANTO,,
681330,681330 - CAPITANIA DOS PORTOS DO RIO DE JANEIRO.,,
681331,681331 - DELEG. DA CAPIT. DOS PORTOS EM ANGRA DOS REIS,,
681332,681332 - DELEG. DA CAPITANIA DOS PORTOS EM ITACURUCA,,
681333,681333 - DELEGACIA DA CAPITANIA DOS PORTOS EM MACAE,,
681401,681401 - ESTACAO RADIOGONIOMETRICA MB EM CAMPOS NOVOS,,
681402,681402 - ESTACAO RADIO DA MARINHA_NO RIO DE JANEIRO,,
681600,681600 - ESCOLA DE APRENDIZES-MARINHEIROS DO ES,,
682009,682009 - COMANDO DO 2 DN - RELATOR ADJUNTO,,
682010,682010 - AGENCIA NACIONAL DE TRANSPORTES AQUAVIARIOS,,
682311,682311 - DELEG.CAPITANIA PORTOS EM ILHEUS,,
682320,682320 - CAPITANIA DOS PORTOS DE SERGIPE,,
682330,682330 - CAPITANIA FLUVIAL DO SAO FRANCISCO,,
682700,682700 - HOSPITAL NAVAL_DE SALVADOR,,
682801,682801 - BASE NAVAL DE ARATU,,
682802,682802 - CENTRO DE INTENDENCIA DA MARINHA EM SALVADOR,,
683009,683009 - COMANDO DO 3 DN - RELATOR ADJUNTO,,
683310,683310 - CAPITANIA DOS PORTOS DE ALAGOAS,,
683330,683330 - CAPITANIA DOS PORTOS DA PARAIBA,,
683601,683601 - ESCOLA DE APRENDIZES-MARINHEIROS DO CEARA,,
683602,683602 - ESCOLA DE APREND.-MARINHEIROS DE PERNAMBUCO,,
683701,683701 - HOSPITAL NAVAL DE NATAL,,
683702,683702 - HOSPITAL NAVAL DE RECIFE,,
683800,683800 - BASE NAVAL DE NATAL,,
683810,683810 - CENTRO DE INTENDENCIA DA MARINHA EM NATAL,,
684009,684009 - COMANDO DO 4 DN - RELATOR ADJUNTO,,
684311,684311 - CAPITANIA FLUVIAL DE SANTAREM,,
684312,684312 - CAPITANIA DOS PORTOS DO AMAPÁ,,
684320,684320 - CAPITANIA DOS PORTOS DO MARANHAO,,
684330,684330 - CAPITANIA DOS PORTOS DO  PIAUI,,
684700,684700 - HOSPITAL NAVAL DE BELEM,,
684800,684800 - BASE NAVAL DE VAL-DE-CAES,,
684810,684810 - CENTRO DE INTENDENCIA DA MARINHA EM BELEM,,
685009,685009 - COMANDO DO 5 DN - RELATOR ADJUNTO,,
685310,685310 - CAPITANIA FLUVIAL DO RIO PARANA,,
685320,685320 - CAPITANIA DOS PORTOS DO PARANA,,
685331,685331 - DEL CAP PORTOS RGS EM PORTO ALEGRE,,
685340,685340 - CAPITANIA DOS PORTOS DE SANTA CATARINA,,
685600,685600 - ESCOLA DE APRENDIZES-MARINHEIROS DE SC,,
685800,685800 - ESTACAO NAVAL DO RIO GRANDE,,
685810,685810 - CENTRO DE INTENDENCIA DA MARINHA EM RIO GRAND,,
686009,686009 - COMANDO DO 6 DN - RELATOR ADJUNTO,,
686700,686700 - HOSPITAL NAVAL DE LADARIO,,
686800,686800 - BASE FLUVIAL DE LADARIO,,
686810,686810 - CENTRO DE INTENDENCIA DA MARINHA EM LADARIO,,
687000,687000 - COMANDO DO 7.DN,,
687009,687009 - COMANDO NAVAL - RELATOR ADJUNTO DE BRASILIA,,
687200,687200 - GRUPAMENTO DE FUZILEIROS NAVAIS_DE BRASILIA,,
687310,687310 - CAPITANIA FLUVIAL DO ARAGUAIA - TOCANTINS,,
687400,687400 - ESTACAO RADIO DA MARINHA EM BRASILIA,,
687700,687700 - HOSPITAL NAVAL DE BRASILIA,,
687900,687900 - CENTRO DE INST.E ADESTRAMENTO DE BRASILIA,,
688009,688009 - COMANDO NAVAL DA AMAZONIA OCIDENTAL-RA,,
688310,688310 - CAPITANIA FLUVIAL DA AMAZONIA OCIDENTAL,,
688810,688810 - ESTACAO NAVAL DO RIO NEGRO,,
688820,688820 - CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,,
689000,689000 - COMANDO DO 8.DISTRITO NAVAL,,
689009,689009 - COMANDO DO 8. DN - RELATOR ADJUNTO,,
689200,689200 - CENTRO DE COORD.DE ESTUDOS DA MARINHA EM SP,,
689310,689310 - CAPITANIA DOS PORTOS DE SAO PAULO,,
689311,689311 - DEL.DA CAPITANIA DOS PORTOS EM SAO SEBASTIAO,,
689320,689320 - CAPITANIA FLUVIAL DO TIETE-PARANA,,
689321,689321 - DELEGACIA FLUVIAL DE PRESIDENTE EPITACIO,,
690001,690001 - SECRETARIA DA MICRO E PEQUENA EMPRESA,,
691000,691000 - COMANDO-EM-CHEFE DA ESQUADRA,,
691009,691009 - COMANDO EM CHEFE-RELATOR ADJUNTO DA ESQUADRA,,
691180,691180 - BASE AEREA NAVAL DE SAO PEDRO DA ALDEIA,,
691181,691181 - CENTRO DE INTEND. DA MARINHA EM S.PEDRO DA AL,,
691500,691500 - COMANDO DA FORCA DE SUBMARINOS,,
691580,691580 - BASE ALMIRANTE CASTRO E SILVA,,
691590,691590 - CENTRO DE INSTR.E ADESTR.ALM.ATILA M.ACHE,,
691600,691600 - COMANDO DA FORCA DE SUPERFICIE,,
691610,691610 - COMANDO DO PRIMEIRO ESQUADRAO DE ESCOLTAS,,
691620,691620 - COMANDO DO SEGUNDO ESQUADRAO DE ESCOLTA,,
691660,691660 - COMANDO DO PRIMEIRO ESQUADRAO DE APOIO,,
691800,691800 - BASE NAVAL DO RIO DE JANEIRO,,
691901,691901 - CENTRO DE ADESTRAMENTO ALM.MARQUES DE LEAO,,
691902,691902 - CENTRO DE APOIO A SISTEMAS OPERATIVOS,,
691904,691904 - CENTRO DE MANUTENCAO DE EMBARCACOES MIUDAS,,
695009,695009 - COM. DA FORCA-REL. ADJ. DE FUZILS. DA ESQ.,,
695180,695180 - BASE DE FUZILEIROS NAVAIS DA I. DO GOVERNADOR,,
695380,695380 - BASE DE FUZILEIROS NAVAIS DA ILHA DAS FLORES,,
695400,695400 - BATALHAO DE OPERACOES ESPECIAIS DE FN,,
695500,695500 - BASE DE FUZILEIROS NAVAIS DO RIO MERITI,,
699999,699999 - FUNDO NAVAL - DIFERENCA CAMBIAL,,
710100,710100 - TRIBUNAL MARITIMO,,
710300,710300 - AMAZÔNIA AZUL TECNOL. DE DEFESA S.A - AMAZUL,,
711000,711000 - GABINETE DO COMANDANTE DA MARINHA,,
711100,711100 - CENTRO DE COMUNICAÇÃO SOCIAL DA MARINHA,,
711109,711109 - CENTRO DE COM.SOC DA MARINHA - RELATORA DO PB,,
712000,712000 - SECRETARIA DA COMISSAO INTERMINIST.P/REC.MAR,,
713000,713000 - COMISSAO DE PROMOCOES DE OFICIAIS,,
714000,714000 - CENTRO DE INTELIGÊNCIA DA MARINHA,,
716000,716000 - PROCURADORIA ESPECIAL DA MARINHA,,
720000,720000 - ESTADO-MAIOR DA ARMADA,,
720300,720300 - SECRETARIA DE CIENC.TEC E INOV DA MARINHA,,
720301,720301 - INSTITUTO DE PESQUISAS DA MARINHA,,
720309,720309 - RESERVA TÉCNICA DA SECCTM,,
721000,721000 - ESCOLA DE GUERRA NAVAL,,
723000,723000 - CENTRO DE ANALISES DE SISTEMAS NAVAIS,,
731000,731000 - COMANDO DO MATERIAL DE FUZILEIROS NAVAIS,,
731040,731040 - CENTRO TECNOLOGICO DO CORPO DE FUZ. NAVAIS,,
731050,731050 - BATALHAO NAVAL,,
732100,732100 - CENTRO DE INSTRUCAO ALTE. SYLVIO DE CAMARGO,,
732200,732200 - CENTRO INST.ALMIRANTE MILCIADES PORTELA ALVES,,
732300,732300 - CENTRO DE AVALIAÇÃO DA ILHA DA MARAMBAIA,,
732400,732400 - CENTRO DE EDUCAÇÃO FÍSICA ALTE ADALBE. NUNES,,
740000,740000 - DIRETORIA-GERAL DO MATERIAL DA MARINHA,,
740002,740002 - COORD-GERAL PROG. DESENV. SUBMAR. NUCLEAR,,
740003,740003 - COORD-GERAL PROG. DESENV. SUBMAR. NUCLEAR,,
740100,740100 - CENTRO DE PROJETO DE NAVIOS,,
740200,740200 - CENTRO DE MANUTENÇÃO DE SISTEMAS DA MARINHA,,
741000,741000 - ARSENAL DE MARINHA_DO RIO DE JANEIRO,,
741002,741002 - ARMJ OMPS - I APOIO DE BASE,,
742000,742000 - CENTRO TECNOLOGICO DA MARINHA EM SAO PAULO,,
743000,743000 - DIRETORIA DE AERONAUTICA DA MARINHA,,
744000,744000 - DIRETORIA DE SISTEMAS DE ARMAS DA MARINHA,,
744030,744030 - CENTRO DE MISSEIS E ARMAS SUBMAR.DA MARINHA,,
745000,745000 - DIRETORIA DE ENGENHARIA NAVAL,,
746000,746000 - DIRETORIA DE OBRAS CIVIS DA MARINHA,,
749000,749000 - DIR. DE COMUNIC. E TECNOLOGIA DA INF. MARINHA,,
751000,751000 - DIRETORIA DE HIDROGRAFIA E NAVEGACAO,,
751001,751001 - RESERVA TECNICA DA DHN,,
751200,751200 - GRUPAMENTO DE NAVIOS HIDROCEANOGRAFICOS,,
751212,751212 - BASE DE HIDROGRAFIA DA MARINHA EM NITEROI,,
751500,751500 - CENTRO DE SINALIZAÇÃO NAUTICA ALM.MORAES REGO,,
752000,752000 - DIRETORIA DE PORTOS E COSTAS,,
752002,752002 - RESERVA TECNICA DA DPC,,
752100,752100 - CENTRO DE INSTRUCAO ALMIRANTE GRACA ARANHA,,
753000,753000 - INSTITUTO DE EST. DO MAR ALTE PAULO MOREIRA,,
760000,760000 - DIRETORIA-GERAL DO PESSOAL DA MARINHA,,
762000,762000 - DIRETORIA DE ENSINO DA MARINHA,,
762001,762001 - 098117/O-4CNICA DA DENSM,,
762200,762200 - CENTRO DE INSTRUCAO ALMIRANTE WANDENKOLK,,
762300,762300 - COLEGIO NAVAL,,
762400,762400 - ESCOLA NAVAL,,
762500,762500 - SERVICO DE SELECAO DO PESSOAL DA MARINHA,,
762600,762600 - CENTRO DE INSTRUCAO ALMIRANTE ALEXANDRINO,,
763000,763000 - DIRETORIA DO PESSOAL CIVIL DA MARINHA,,
764000,764000 - DIRETORIA DO PESSOAL MILITAR DA MARINHA,,
764001,764001 - RESERVA TECNICA DA DPMM,,
764100,764100 - SERVICO DE IDENTIFICACAO DA MARINHA,,
764200,764200 - SERVICO DE INATIVOS E PENSIONISTAS DA MARINHA,,
765000,765000 - DIRETORIA DE SAUDE DA MARINHA,,
765001,765001 - RESERVA TECNICA DA DSM,,
765700,765700 - CENTRO MEDICO ASSISTENCIAL DA MARINHA,,
765701,765701 - HOSPITAL CENTRAL_DA MARINHA,,
765703,765703 - ODONTOCLINICA CENTRAL DA MARINHA,,
765704,765704 - POLICLINICA NAVAL NOSSA SENHORA DA GLORIA,,
765705,765705 - UNIDADE INTEGRADA DE SAUDE MENTAL,,
765706,765706 - SANATORIO NAVAL DE NOVA FRIBURGO,,
765710,765710 - CENTRO DE MEDICINA OPERATIVA DA MARINHA,,
765720,765720 - HOSPITAL NAVAL MARCILIO DIAS,,
765741,765741 - LABORATORIO FARMACEUTICO DA MARINHA,,
767000,767000 - DIRETORIA DE ASSISTENCIA SOCIAL DA MARINHA,,
767001,767001 - DIR.DE ASSISTENCIA SOCIAL DA MARINHA-RESERVA,,
767100,767100 - SERVICO DE ASSISTENCIA SOCIAL DA MARINHA,,
767200,767200 - CASA DO MARINHEIRO,,
770000,770000 - SECRETARIA-GERAL DA MARINHA,,
770100,770100 - COMISSAO NAVAL BRASILEIRA NA EUROPA - LONDRES,,
770200,770200 - COMISSAO NAVAL BRASILEIRA EM WASHINGTON,,
771000,771000 - DIRETORIA DE ABASTECIMENTO DA MARINHA,,
771001,771001 - RESERVA TECNICA DA DABM,,
771100,771100 - BASE DE ABASTEC. DA MARINHA NO RIO DE JANEIRO,,
771200,771200 - CENTRO DE CONTROLE DE INVENTARIO DA MARINHA,,
771210,771210 - DEPOSITO DE COMBUSTIVEIS_DA MB NO RIO JANEIRO,,
771220,771220 - DEPOSITO NAVAL NO RIO DE JANEIRO,,
771280,771280 - CENTRO DE MUNICAO DA MARINHA,,
771300,771300 - CENTRO DE OBTENCAO DA MARINHA NO R.J.,,
772001,772001 - DIRETORIA DE GESTÃO ORÇAMENTARIA DA MARINHA,,
772002,772002 - DIRETORIA DE GESTÃO ORÇAMENTARIA DA MARINHA,,
772003,772003 - RESERVA TECNICA DGOM,,
772006,772006 - RESERVA TECNICA DGOM - SISTEMAS,,
772008,772008 - DIRETORIA DE GESTÃO ORÇAMENTARIA DA MARINHA,,
772009,772009 - DIRETORIA DE GESTAO ORCAM. DA MARINHAAMAZUL,,
772100,772100 - CENTRO DE INST. E ADEST. ALM. NEWTON BRAGA,,
772200,772200 - DIRETORIA DE ADMIN. DA MARINHA - SIST/CCCPM,,
773000,773000 - DIRETORIA DE FINANCAS DA MARINHA,,
773001,773001 - DIRETORIA DE FINANCAS DA MARINHA-SISTEMA-PAIS,,
773002,773002 - DIRETORIA DE FINANCAS-SISTEMA PARA O EXTERIOR,,
773008,773008 - DIRETORIA DE FINANÇAS DA MARINHA - CCCPM,,
773009,773009 - DIRETORIA DE FINANCAS DA MARINHA - AMAZUL,,
773200,773200 - PAGADORIA DE PESSOAL DA MARINHA - PAPEM-PAIS,,
773201,773201 - PAGADORIA DE PESSOAL DA MARINHA EXTERIOR.,,
773202,773202 - PAGADORIA DO PESSOAL DA MARINHA -PAPEM-OM,,
